"Year,""District"",""Code"",""Location"",""Robbery"",""Street_robbery"",""Injury"",""Agg_assault"",""Threat"",""Theft"",""Car"",""From_car"",""Bike"",""Burglary"",""Fire"",""Arson"",""Damage"",""Graffiti"",""Drugs"",""Local"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-08-13"",""0.53"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-08-14"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-08-15"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-08-16"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-08-17"",""0.01"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-08-18"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-08-19"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-08-20"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-08-21"",""0.35"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-08-22"",""0.06"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-08-23"",""0.01"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-08-24"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-08-25"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-08-26"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-08-27"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-08-28"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-08-29"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-08-30"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-08-31"",""0.62"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-09-01"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-09-02"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-09-03"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-09-04"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-09-05"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-09-06"",""0.11"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-09-07"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-09-08"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-09-09"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-09-10"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-09-11"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-09-12"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-09-13"",""0.26"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-09-14"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-09-15"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-09-16"",""0.37"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-09-17"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-09-18"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-09-19"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-09-20"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-09-21"",""0.15"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-09-22"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-09-23"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-09-24"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-09-25"",""0.32"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-09-26"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-09-27"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-09-28"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-09-29"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-09-30"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-10-01"",""0.02"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-10-02"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-10-03"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-10-04"",""1.18"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-10-05"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-10-06"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-10-07"",""0.06"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-10-08"",""0.04"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-10-09"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-10-10"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-10-11"",""0.33"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-10-12"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-10-13"",""0.05"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-10-14"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-10-15"",""0.69"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-10-16"",""1.11"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-10-17"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-10-18"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-10-19"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-10-20"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-10-21"",""0.11"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-10-22"",""1.51"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-10-23"",""0.61"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-10-24"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-10-25"",""0.01"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-10-26"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-10-27"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-10-28"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-10-29"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-10-30"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-10-31"",""0.05"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-11-01"",""0.35"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-11-02"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-11-03"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-11-04"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-11-05"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-11-06"",""0.37"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-11-07"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-11-08"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-11-09"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-11-10"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-11-11"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-11-12"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-11-13"",""0.20"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-11-14"",""0.06"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-11-15"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-11-16"",""0.03"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-11-17"",""1.54"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-11-18"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-11-19"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-11-20"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-11-21"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-11-22"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-11-23"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-11-24"",""0.70"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-11-25"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-11-26"",""1.24"",""0.2"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-11-27"",""0.02"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-11-28"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-11-29"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-11-30"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-12-01"",""0.09"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-12-02"",""0.08"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-12-03"",""0.06"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-12-04"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-12-05"",""0.51"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-12-06"",""1.22"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-12-07"",""0.04"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-12-08"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-12-09"",""2.54"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-12-10"",""0.08"",""1.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-12-11"",""0.01"",""0.0"",""1.2"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-12-12"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-12-13"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-12-14"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-12-15"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-12-16"",""0.20"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-12-17"",""0.02"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-12-18"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-12-19"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-12-20"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-12-21"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-12-22"",""0.04"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-12-23"",""0.16"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-12-24"",""0.80"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-12-25"",""0.09"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-12-26"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-12-27"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-12-28"",""0.10"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-12-29"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-12-30"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2014-12-31"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-01-01"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-01-02"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-01-03"",""0.71"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-01-04"",""0.30"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-01-05"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-01-06"",""0.05"",""1.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-01-07"",""0.00"",""0.0"",""1.2"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-01-08"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-01-09"",""0.07"",""1.5"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-01-10"",""0.00"",""0.0"",""1.2"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-01-11"",""0.00"",""0.0"",""1.2"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-01-12"",""0.36"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-01-13"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-01-14"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-01-15"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-01-16"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-01-17"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-01-18"",""2.10"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-01-19"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-01-20"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-01-21"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-01-22"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-01-23"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-01-24"",""0.72"",""3.6"",""3.1"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-01-25"",""0.00"",""0.0"",""2.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-01-26"",""0.48"",""5.5"",""2.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-01-27"",""0.36"",""4.3"",""7.9"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-01-28"",""0.00"",""0.0"",""7.9"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-01-29"",""0.02"",""0.0"",""5.9"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-01-30"",""0.06"",""1.0"",""7.1"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-01-31"",""0.00"",""0.0"",""7.1"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-02-01"",""0.03"",""0.3"",""5.9"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-02-02"",""1.02"",""5.0"",""7.1"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-02-03"",""0.00"",""0.0"",""7.9"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-02-04"",""0.00"",""0.0"",""7.9"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-02-05"",""0.00"",""0.0"",""7.9"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-02-06"",""0.00"",""0.0"",""7.9"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-02-07"",""0.02"",""0.0"",""7.9"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-02-08"",""0.00"",""0.0"",""7.9"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-02-09"",""0.09"",""0.0"",""7.9"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-02-10"",""0.01"",""0.1"",""7.9"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-02-11"",""0.00"",""0.0"",""7.9"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-02-12"",""0.00"",""0.0"",""7.9"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-02-13"",""0.00"",""0.0"",""7.9"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-02-14"",""0.02"",""0.9"",""7.9"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-02-15"",""0.00"",""0.0"",""9.1"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-02-16"",""0.00"",""0.0"",""9.1"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-02-17"",""0.14"",""3.3"",""11.8"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-02-18"",""0.00"",""0.0"",""9.1"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-02-19"",""0.00"",""0.0"",""9.1"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-02-20"",""0.00"",""0.0"",""9.1"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-02-21"",""0.61"",""3.0"",""9.1"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-02-22"",""0.10"",""1.0"",""13.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-02-23"",""0.00"",""0.0"",""11.8"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-02-24"",""0.00"",""0.0"",""11.8"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-02-25"",""0.00"",""0.0"",""11.8"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-02-26"",""0.00"",""0.0"",""11.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-02-27"",""0.00"",""0.0"",""11.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-02-28"",""0.00"",""0.0"",""11.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-03-01"",""0.52"",""4.8"",""9.8"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-03-02"",""0.00"",""0.0"",""15.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-03-03"",""0.67"",""1.8"",""14.2"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-03-04"",""0.25"",""0.0"",""13.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-03-05"",""0.76"",""7.5"",""13.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-03-06"",""0.00"",""0.0"",""18.9"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-03-07"",""0.00"",""0.0"",""18.1"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-03-08"",""0.00"",""0.0"",""16.1"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-03-09"",""0.01"",""0.0"",""13.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-03-10"",""0.46"",""0.0"",""11.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-03-11"",""0.01"",""0.0"",""5.9"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-03-12"",""0.00"",""0.0"",""3.9"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-03-13"",""0.00"",""0.0"",""2.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-03-14"",""0.81"",""0.0"",""1.2"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-03-15"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-03-16"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-03-17"",""0.02"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-03-18"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-03-19"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-03-20"",""0.40"",""4.5"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-03-21"",""0.00"",""0.0"",""5.1"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-03-22"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-03-23"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-03-24"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-03-25"",""0.05"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-03-26"",""0.32"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-03-27"",""0.27"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-03-28"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-03-29"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-03-30"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-03-31"",""0.17"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-04-01"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-04-02"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-04-03"",""0.04"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-04-04"",""0.01"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-04-05"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-04-06"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-04-07"",""0.15"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2015-04-08"",""0.00"",""0.0"",""0.0"""
